职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据分析师,1.4万-2万,杭州-滨江,1-3年,本科,,中安润微科技上海,http://jobs.zhaopin.com/CCL1476042980J40508611410.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据分析员,6千-1万,杭州-余杭,1-3年,大专,Python,浙江诺为科技集团有限公司,http://jobs.zhaopin.com/CCL1461890890J40483473002.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据开发工程师,1万-1.6万,杭州-滨江,1-3年,大专,Python、Spark,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40498069506.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据开发工程师（阿里体系）,1.8万-2.3万,杭州-滨江,3-5年,本科,ETL开发、数仓开发、Kafka、DATAWORKS、阿里云,上海兴岩信息科技有限公司,http://jobs.zhaopin.com/CC334558030J40492479914.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据开发（汽车行业 ）,1.5万-2.5万,杭州-滨江,3-5年,本科,Flink、Shell、ETL,中安润微科技上海,http://jobs.zhaopin.com/CCL1476042980J40515170710.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据开发工程师,9千-1.5万 · 14薪,杭州-滨江,1-3年,本科,数据仓库、数据库、数据处理、报表开发、ETL开发,杭州麦宝科技有限公司,http://jobs.zhaopin.com/CC420385880J40267156601.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据开发工程师,1.8万-3.5万,杭州-上城,3-5年,本科,Hadoop、Spark、Hive,开源证券,http://jobs.zhaopin.com/CC155904420J40453190316.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据适配专家,9千-1.8万,杭州-余杭,10年以上,大专,适配,快准车服,http://jobs.zhaopin.com/CC509652630J40483799404.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据运营,8千-1万 · 13薪,杭州-余杭,1-3年,本科,策略运营,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40501006816.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
机务数据岗,5千-7千 · 13薪,杭州-富阳,经验不限,学历不限,,京东集团,http://jobs.zhaopin.com/CC192921310J40514882709.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据分析,1万-1.5万,杭州-上城,1-3年,本科,Power BI,上海晨钦信息科技服务有限公司,http://jobs.zhaopin.com/CCL1343356340J40492561612.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据运营,9千-1.6万 · 13薪,杭州-西湖,1-3年,本科,BI平台建设、数据监控、行业数据分析,思特奇,http://jobs.zhaopin.com/CC120747250J40478886011.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据运营,8千-1.3万,杭州-萧山,1-3年,本科,数据分析,浙江美牛生态科技有限公司,http://jobs.zhaopin.com/CCL1463346400J40484816402.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
供应链背景-数据分析工程师,1.2万-1.8万,杭州-滨江,3-5年,本科,数据治理、供应链、数据分析、数据建模、Sql、BI工具、VISIO、AXURE,山东华科信息技术有限公司,http://jobs.zhaopin.com/CC293762780J40495151402.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
数据分析师,8千-1.5万,杭州,经验不限,大专,Python、SQL、商业数据分析、Power BI、Tableau,东莞市黄沙电子科技有限公司,http://jobs.zhaopin.com/CC217802330J40424452710.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
SFE专员 (MJ000996),1万-1.5万,杭州-滨江,3-5年,本科,销售数据分析,诺辉健康,http://jobs.zhaopin.com/CC331964330J40441809312.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
综合月薪9000起 数据分析助理,1万-2万 · 14薪,杭州-上城,经验不限,本科,没有PUA，下班就走,安徽泰沃兆斯信息科技有限公司,http://jobs.zhaopin.com/CCL1460935100J40413338207.htm?refcode=4019&srccode=401901&preactionid=2991fd7c-93da-4b6d-a454-09f7b8970b7b
