职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
测试工程师,1.2万-1.5万 · 14薪,杭州-余杭,3-5年,本科,Python、C++/C,北京知存科技有限公司,http://jobs.zhaopin.com/CC581607530J40440799607.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
软开/软测/Ai技术开发/Ai算法工程师,1.8万-3.5万 · 14薪,杭州-滨江,经验不限,本科,Python、C++、Java,外企德科,http://jobs.zhaopin.com/CC138117190J40503850605.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
高级系统运维工程师,1.5万-2.5万 · 13薪,杭州-余杭,5-10年,本科,Python,浙江希优信息科技有限公司,http://jobs.zhaopin.com/CC219838730J40559834014.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
客户端开发工程师（蛋仔派对）,1万-1.5万 · 13薪,杭州-滨江,1-3年,大专,Python、U3D、Cocos,武汉讯锡云科技有限公司,http://jobs.zhaopin.com/CC566069530J40468544405.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
人工智能系统管理工程师 (MJ000080),1万-2万,杭州-西湖,经验不限,硕士,算法研究、PyTorch、TensorFlow、Python,西湖大学,http://jobs.zhaopin.com/CC830919920J40431593707.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
C++,面议,杭州-滨江,经验不限,本科,C、Python、Java,华为技术有限公司,http://jobs.zhaopin.com/CC000542940J40545658314.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
游戏测试-DZ -大厂,7千-1.2万 · 13薪,杭州-滨江,1-3年,本科,Python、游戏测试经验,武汉讯锡云科技有限公司,http://jobs.zhaopin.com/CC566069530J40477535305.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
推荐算法工程师（不加班不倦）,2.5万-5万 · 15薪,杭州-西湖,经验不限,本科,Java、C++、Python、自然语言处理、广告算法、推荐算法、机器学习算法、深度学习算法、TensorFlow、PyTorch,上海猎猫猫企业管理有限公司,http://jobs.zhaopin.com/CC831008540J40486471516.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
软件测试工程师,面议,杭州-滨江,1-3年,本科,自动化测试、Python、接口测试、Linux、Shell、接口自动化测试,中软国际,http://jobs.zhaopin.com/CC508620120J40254087212.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
广告算法工程师,2万-4万,杭州-余杭,3-5年,本科,Python,邻汇吧,http://jobs.zhaopin.com/CC268359980J40519598707.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
golang,8千-1.5万,杭州-余杭,1-3年,本科,Python、微服务架构、后端开发、go语言,江苏鑫瑞源科技有限公司,http://jobs.zhaopin.com/CCL1335802250J40436694510.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
大语言模型算法工程师,1.8万-3.5万,杭州-滨江,经验不限,本科,文本分析、信息抽取、PyTorch、TensorFlow、Attention、Q-learning、机器阅读理解、聊天机器人、自动问答、Python、C++,浙江天垂科技有限公司,http://jobs.zhaopin.com/CC466235480J40492375711.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
软件测试工程师,1.4万-2.8万 · 14薪,杭州-滨江,经验不限,本科,测试开发、Shell、Python、C/C++、Linux、性能测试、安全测试、自动化测试,西安华为,http://jobs.zhaopin.com/CC450463880J40591343615.htm?refcode=4019&srccode=401901&preactionid=bf34d4e6-edea-497e-b517-2523f4cdf3e1
