职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
杭州绿城-渠道运营专员-房产行业,5千-7千 · 13薪,杭州-拱墅,1-3年,本科,熟悉小红书，抖音等新媒体规则、同行经验、平台运营、数据分析,绿城置换,http://jobs.zhaopin.com/CC200504310J40478875008.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
运营经理/销售管理/连锁店运营,1万-1.8万,杭州-上城,3-5年,大专,运营管理、市场营销、加盟管理、巡店管理、门店管理、业务培训、人员管理、岗位培训、数据分析、市场信息收集,浙江未来万家五金机电有限公司,http://jobs.zhaopin.com/CC443980210J40546126712.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
物业运营管理专员,6千-8千 · 13薪,杭州-滨江,1-3年,本科,物业客服、住宅地产、运营管理、数据分析、物业管理,世茂物业,http://jobs.zhaopin.com/CC266959230J40568540615.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
产品经理,1.5万-2.5万,杭州-滨江,5-10年,本科,市场调研、产品规划、产品设计、用户研究、数据分析,佐丹力健康产业集团有限公司,http://jobs.zhaopin.com/CC274604780J40472239012.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
OPM专员-欣威电子,1万-1.5万,杭州-滨江,3-5年,本科,项目管理、交付计划、数据分析,欣旺达电子,http://jobs.zhaopin.com/CC135947830J40489079111.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
产品营销,8千-1.2万,杭州-拱墅,经验不限,硕士,品牌营销、渠道营销、整合营销、数据分析、市场拓展、客情维护、商务谈判、营销策划,浙江海高控股集团有限公司,http://jobs.zhaopin.com/CC251879620J40522840107.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
服务解决方案专员,7千-8千,杭州-余杭,1-3年,大专,解决方案、数据分析,诚伯信息有限公司,http://jobs.zhaopin.com/CC136050710J40483378502.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
企业运营,6千-7千,杭州-余杭,1-3年,本科,数据分析、业务流程推进、强交流沟通,郑州易宝软件科技有限公司,http://jobs.zhaopin.com/CC525176730J40520294408.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
数据产品经理,1.8万-2.5万,杭州-滨江,3-5年,本科,中台产品、产品设计、数据分析、Axure、MindManager、Visio,施强数智健康产业集团有限公司,http://jobs.zhaopin.com/CCL1462324820J40481280004.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
运配管理专员,面议,杭州-钱塘,1-3年,大专,城配运力、运配管理、数据分析、指标跟进,广东美的制冷设备有限公司,http://jobs.zhaopin.com/CC270219410J40492248411.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
餐饮运营专员,6千-1万,杭州-上城,经验不限,大专,运营专员、数据分析、社群运营、线上用户运营、社群用户运营、门店运营、餐厅运营,浙江汉库餐饮管理有限公司,http://jobs.zhaopin.com/CC579529580J40374407409.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
产品总监,3万-5万,杭州-西湖,5-10年,本科,PC端、产品规划、产品设计、产品运营、产品团队管理、TO B、数据分析,浙江浩普环保工程有限公司,http://jobs.zhaopin.com/CC618264020J40519449208.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
营销活动运营助理/周末双休/五险一金,6千-7千,杭州-余杭,经验不限,学历不限,线上活动、数据分析、商品类目运营、电商运营,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40495223716.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
区域主管（童装）,8千-1.5万 · 14薪,杭州-西湖,1-3年,大专,渠道销售、区域销售、代理商销售、企业客户、个人客户、服装零售业、团队管理、数据分析,江南布衣服饰有限公司,http://jobs.zhaopin.com/CC134741310J40511238105.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
营运助理,6千-8千,杭州,1-3年,本科,品类运营、门店运营、数据分析,浙江娅茜内衣有限公司,http://jobs.zhaopin.com/CC149324810J40408972912.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
绿城计划运营专员+周末双休,6千-7千,杭州-拱墅,1-3年,本科,行业数据分析、销售教据运营、门店运营、整体运营、数据分析、会务管理,绿城置换,http://jobs.zhaopin.com/CC200504310J40153911808.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
数据治理产品经理,1.6万-2.8万,杭州-余杭,5-10年,本科,需求分析、产品设计、数据分析、产品/版本迭代、数据安全治理、数据安全,北京霍因科技有限公司,http://jobs.zhaopin.com/CC608050080J40488551202.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
实习生岗,2千-4千,杭州-上城,无经验,本科,实习生、数据分析、活动支持,太平人寿保险有限公司浙江分公司,http://jobs.zhaopin.com/CC135325290J40473705713.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
高级数据工程师,6千-9千,杭州-西湖,3-5年,本科,数据运维,浙江鼎晟工程项目管理有限公司,http://jobs.zhaopin.com/CC507804920J40253323812.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
项目运营助理,7千-8千 · 14薪,杭州-余杭,1-3年,本科,运营专员、线上数据运营、商家运营、电商运营、数据分析,四川方胜人力资源服务有限公司,http://jobs.zhaopin.com/CC214899810J40511870903.htm?refcode=4019&srccode=401901&preactionid=76ad092a-8315-4826-a433-d3e48082d05f
